CustomerID,Age,Gender,Annual Income (k$),Spending Score (1-100),Purchase History,Sales
3532,20,Male,17,42,78,390
3533,67,Female,145,21,43,602
3534,33,Female,143,10,28,252
3535,36,Male,104,57,42,210
3536,68,Male,49,25,92,736
3537,35,Male,28,56,85,425
3538,69,Male,64,38,61,610
3539,33,Male,92,86,48,480
3540,25,Female,17,61,40,200
3541,50,Male,54,47,74,888
3542,66,Male,65,54,84,672
3543,29,Female,15,46,49,294
3544,28,Male,118,68,96,480
3545,22,Male,149,4,30,210
3546,44,Female,131,94,15,165
3547,29,Male,130,66,56,784
3548,34,Female,66,93,29,406
3549,23,Male,134,43,35,420
3550,50,Male,100,62,89,801
3551,22,Male,60,100,49,539
3552,45,Female,90,85,71,426
3553,31,Female,24,85,80,640
3554,22,Female,75,85,44,440
3555,50,Female,32,4,50,450
3556,67,Male,100,65,58,580
3557,65,Female,142,62,45,270
3558,58,Female,118,90,93,1023
3559,36,Female,115,2,85,1020
3560,39,Male,20,9,42,546
3561,22,Male,99,57,40,400
3562,19,Female,65,45,87,957
3563,47,Female,50,18,48,240
3564,64,Male,85,48,61,793
3565,56,Female,114,42,70,700
3566,21,Female,39,41,85,680
3567,50,Female,58,75,34,476
3568,30,Female,28,89,14,182
3569,37,Male,43,90,65,325
3570,24,Male,88,58,67,402
3571,32,Male,64,100,40,280
3572,40,Female,19,42,58,290
3573,31,Female,124,35,69,414
3574,40,Male,136,38,86,516
3575,36,Male,102,67,8,88
3576,46,Male,71,41,59,826
3577,37,Female,40,99,58,580
3578,46,Male,20,50,95,1235
3579,41,Female,74,86,93,837
3580,35,Female,114,72,68,884
3581,27,Male,26,79,96,1344
3582,58,Male,89,45,26,338
3583,25,Female,17,71,29,174
3584,43,Male,77,19,85,1105
3585,46,Male,148,17,63,441
3586,27,Female,33,65,61,427
3587,34,Female,32,93,58,754
3588,19,Female,94,77,48,528
3589,23,Female,87,56,56,672
3590,22,Female,145,93,80,880
3591,45,Male,140,41,20,260
3592,58,Female,86,42,20,240
3593,22,Female,52,6,85,680
3594,35,Female,82,69,59,354
3595,43,Male,94,98,65,585
3596,37,Female,56,75,99,594
3597,58,Female,78,73,83,664
3598,66,Female,92,40,81,486
3599,44,Male,141,41,44,396
3600,66,Female,119,9,95,950
3601,29,Female,90,8,25,125
3602,24,Female,146,44,70,840
3603,20,Male,144,58,12,72
3604,27,Male,136,67,75,675
3605,51,Male,58,13,14,168
3606,42,Male,116,19,61,549
3607,52,Female,76,98,8,56
3608,33,Female,15,96,47,470
3609,19,Male,31,49,67,335
3610,41,Male,30,80,47,235
3611,27,Female,23,100,71,852
3612,55,Female,73,82,86,946
3613,39,Male,133,78,55,770
3614,43,Male,133,30,60,840
3615,60,Male,55,66,47,329
3616,56,Male,80,77,28,336
3617,44,Female,89,91,38,456
3618,46,Male,25,59,63,315
3619,64,Male,22,53,6,84
3620,55,Female,148,52,6,66
3621,37,Female,113,81,14,84
3622,44,Female,86,31,27,162
3623,58,Female,127,15,19,114
3624,37,Female,121,20,80,720
3625,61,Male,48,5,21,231
3626,36,Male,71,7,86,688
3627,37,Male,131,18,18,144
3628,52,Female,134,56,85,1105
3629,64,Male,85,75,83,1162
3630,19,Female,54,96,80,1040
3631,47,Male,117,91,20,220
3632,51,Male,138,90,36,504
3633,39,Female,137,45,27,216
3634,20,Female,114,28,38,456
3635,23,Male,72,50,20,280
3636,32,Male,123,2,38,266
3637,44,Male,135,84,75,525
3638,27,Male,106,68,37,407
3639,26,Male,64,77,72,936
3640,50,Female,119,24,47,376
3641,49,Female,131,48,68,544
3642,65,Female,41,45,75,375
3643,23,Female,46,93,22,110
3644,58,Male,15,58,72,504
3645,53,Male,31,36,65,715
3646,19,Female,98,2,79,1027
3647,46,Male,59,18,24,192
3648,21,Female,80,49,15,90
3649,18,Male,46,8,83,830
3650,36,Male,59,58,50,500
3651,43,Male,23,15,68,884
3652,42,Female,44,17,85,680
3653,27,Female,98,23,80,960
3654,32,Female,74,66,32,224
3655,39,Female,15,70,52,312
3656,68,Male,19,93,39,507
3657,65,Male,77,27,12,120
3658,38,Male,79,37,95,1140
3659,39,Male,92,49,26,364
3660,53,Female,146,64,28,364
3661,51,Male,128,34,70,350
3662,47,Male,39,18,99,495
3663,42,Male,149,64,90,810
3664,62,Female,57,74,68,884
3665,45,Female,71,44,69,759
3666,18,Female,86,17,18,198
3667,66,Male,41,59,29,174
3668,62,Female,142,13,7,49
3669,21,Male,120,52,9,72
3670,24,Male,85,60,69,414
3671,66,Male,81,42,58,812
3672,26,Female,104,91,23,299
3673,53,Female,18,64,58,522
3674,36,Male,120,66,98,1078
3675,18,Male,93,34,80,1040
3676,27,Female,110,95,14,126
3677,53,Female,107,87,20,200
3678,26,Female,88,71,50,400
3679,62,Male,140,64,33,396
3680,63,Male,30,33,19,95
3681,59,Male,130,12,52,260
3682,49,Female,32,76,15,135
3683,49,Female,30,19,38,532
3684,23,Female,144,9,40,520
3685,65,Male,70,74,34,204
3686,55,Male,93,17,77,539
3687,34,Female,117,50,86,1032
3688,27,Male,42,39,23,207
3689,67,Female,19,41,72,504
3690,44,Male,120,10,74,740
3691,67,Female,36,12,37,370
3692,52,Male,131,79,84,756
3693,69,Male,114,95,79,711
3694,38,Female,27,15,26,260
3695,42,Female,79,28,40,240
3696,45,Female,100,4,27,270
3697,64,Female,78,36,67,402
3698,32,Female,46,65,30,210
3699,21,Male,94,98,64,384
3700,46,Female,65,47,99,495
3701,26,Female,93,81,97,485
3702,44,Female,120,39,9,117
3703,43,Male,77,38,58,464
3704,36,Female,90,44,42,378
3705,45,Female,74,51,66,924
3706,34,Female,79,97,29,319
3707,60,Male,131,85,16,96
3708,58,Male,95,26,26,364
3709,59,Female,119,36,13,169
3710,67,Male,142,69,88,704
3711,37,Female,85,97,33,462
3712,62,Male,100,1,48,672
3713,57,Female,85,53,97,485
3714,56,Male,60,6,31,372
3715,66,Female,61,37,59,472
3716,40,Female,93,2,85,935
3717,64,Male,144,69,9,63
3718,49,Female,141,90,56,728
3719,69,Female,123,41,17,153
3720,64,Female,133,51,46,414
3721,50,Female,115,47,19,133
3722,63,Male,20,13,83,1079
3723,22,Female,140,76,22,154
3724,60,Male,117,69,54,324
3725,65,Male,51,66,6,78
3726,51,Male,51,59,91,1183
3727,57,Male,22,68,17,238
3728,28,Female,91,59,72,576
3729,67,Female,54,91,51,408
3730,20,Male,121,10,93,1302
3731,50,Female,106,13,79,790
3732,28,Male,32,2,54,702
3733,33,Female,71,90,16,192
3734,35,Female,97,15,17,238
3735,47,Female,46,46,13,91
3736,65,Male,39,57,63,630
3737,27,Male,47,10,49,539
3738,35,Female,102,22,74,740
3739,55,Male,118,89,47,329
3740,36,Male,48,79,78,1014
3741,53,Female,116,77,27,216
3742,30,Male,141,8,83,498
3743,63,Female,83,21,49,637
3744,20,Female,54,85,27,189
3745,27,Female,94,22,38,380
3746,55,Male,45,97,20,180
3747,18,Female,130,45,67,402
3748,44,Female,77,91,55,275
3749,63,Male,62,40,36,468
3750,25,Male,101,22,42,294
3751,68,Male,62,30,60,660
3752,63,Male,75,62,73,949
3753,59,Female,92,73,21,273
3754,34,Male,32,45,90,1260
3755,26,Male,42,35,43,430
3756,23,Male,94,82,45,540
3757,60,Male,30,42,52,676
3758,42,Female,91,5,86,602
3759,56,Male,40,27,32,320
3760,66,Female,42,70,81,729
3761,45,Male,119,62,54,594
3762,50,Female,91,32,5,55
3763,54,Female,23,8,54,702
3764,26,Male,65,85,23,115
3765,35,Female,90,18,63,630
3766,38,Male,136,78,72,648
3767,19,Female,46,15,71,568
3768,60,Female,71,26,45,630
3769,55,Female,68,53,14,70
3770,57,Male,130,44,32,256
3771,53,Female,76,32,38,532
3772,67,Male,98,28,43,473
3773,60,Female,70,39,87,696
3774,54,Female,37,32,60,300
3775,32,Female,31,77,56,784
3776,45,Female,92,79,7,35
3777,35,Female,36,18,27,135
3778,51,Female,122,70,21,294
3779,39,Male,31,11,75,675
3780,28,Male,29,32,30,330
3781,30,Male,128,20,22,286
3782,21,Female,62,97,50,600
3783,39,Male,127,40,74,444
3784,24,Female,111,8,35,455
3785,60,Male,105,35,97,776
3786,41,Male,30,69,13,182
3787,21,Female,112,99,39,351
3788,45,Female,125,78,85,765
3789,32,Male,15,21,64,512
3790,18,Male,55,24,80,800
3791,20,Male,62,17,67,335
3792,31,Male,122,18,56,336
3793,55,Female,117,98,52,416
3794,67,Male,142,12,65,520
3795,18,Female,44,16,28,336
3796,55,Female,59,4,78,1014
3797,55,Male,94,89,62,496
3798,38,Female,53,34,68,680
3799,65,Male,59,92,34,272
3800,46,Female,92,46,33,264
3801,22,Female,95,75,14,182
3802,66,Male,107,77,43,344
3803,27,Female,46,31,59,590
3804,45,Female,38,25,32,416
3805,38,Male,130,74,22,154
3806,67,Female,27,24,45,495
3807,24,Female,93,65,85,935
3808,20,Male,70,25,79,395
3809,62,Male,67,28,69,414
3810,64,Female,82,36,85,765
3811,37,Female,48,82,50,600
3812,36,Female,42,6,64,640
3813,52,Male,64,66,13,143
3814,21,Female,144,67,49,343
3815,22,Female,125,72,64,640
3816,18,Female,108,95,32,416
3817,21,Female,61,48,7,49
3818,29,Female,40,83,55,550
3819,44,Female,98,70,12,132
3820,59,Male,120,78,74,666
3821,40,Male,106,67,63,882
3822,42,Female,134,48,65,780
3823,38,Female,89,65,62,744
3824,69,Male,136,44,74,740
3825,41,Male,55,94,97,1067
3826,42,Male,66,63,16,112
3827,62,Female,96,46,13,143
3828,63,Female,148,19,53,583
3829,49,Female,88,64,87,696
3830,49,Female,80,83,21,294
3831,22,Male,38,73,58,464
3832,53,Male,42,71,48,336
3833,63,Male,131,50,36,504
3834,59,Male,128,63,39,429
3835,66,Female,75,41,82,738
3836,59,Female,83,7,53,371
3837,56,Male,128,9,58,580
3838,33,Male,89,4,20,200
3839,50,Male,73,89,89,890
3840,66,Male,144,49,16,96
3841,38,Male,29,76,92,1288
3842,26,Female,119,6,12,132
3843,23,Female,112,82,25,275
3844,68,Male,49,21,52,728
3845,62,Male,45,15,12,96
3846,52,Male,141,67,32,320
3847,56,Female,33,66,84,672
3848,39,Female,38,56,14,112
3849,58,Female,98,68,56,560
3850,22,Male,106,32,19,247
3851,59,Female,132,66,8,88
3852,40,Male,61,29,94,564
3853,34,Female,117,66,83,830
3854,29,Female,135,34,66,594
3855,40,Female,108,27,8,80
3856,33,Male,56,60,45,540
3857,20,Male,125,39,77,924
3858,47,Female,43,44,59,413
3859,39,Male,138,82,32,416
3860,26,Male,31,36,51,510
3861,46,Male,28,19,13,143
3862,64,Male,64,91,6,78
3863,54,Male,71,45,71,781
3864,40,Male,118,84,52,728
3865,30,Male,53,21,73,949
3866,49,Female,110,23,78,390
3867,63,Male,50,94,32,160
3868,69,Male,128,89,83,581
3869,64,Female,51,95,18,234
3870,65,Female,28,27,50,250
3871,40,Female,137,98,91,455
3872,62,Female,97,72,17,153
3873,34,Male,87,19,20,240
3874,57,Female,116,41,98,588
3875,38,Female,95,26,44,352
3876,19,Male,97,28,76,760
3877,54,Male,58,64,85,425
3878,23,Male,82,68,34,272
3879,61,Female,62,95,85,680
3880,35,Male,71,80,69,897
3881,47,Female,89,51,62,806
3882,39,Male,36,74,92,920
3883,50,Male,146,48,52,624
3884,47,Female,60,10,53,742
3885,34,Male,25,73,93,744
3886,60,Male,45,39,6,84
3887,49,Male,134,100,93,1116
3888,59,Male,70,100,18,126
3889,68,Male,52,19,21,126
3890,31,Female,35,64,35,350
3891,27,Female,124,19,14,126
3892,64,Male,108,76,74,888
3893,68,Female,22,62,93,465
3894,53,Female,86,13,41,574
3895,51,Female,133,25,68,476
3896,26,Male,48,100,34,374
3897,59,Male,119,89,38,532
3898,45,Male,101,92,22,176
3899,28,Female,78,42,92,1288
3900,31,Female,16,39,67,603
3901,56,Male,123,30,53,636
3902,64,Male,40,5,60,300
3903,36,Female,97,81,95,475
3904,32,Female,121,18,62,682
3905,45,Male,83,21,31,403
3906,41,Female,111,86,59,472
3907,25,Female,44,50,89,1068
3908,60,Female,22,6,23,322
3909,26,Female,52,50,27,297
3910,64,Female,95,80,51,306
3911,50,Female,122,66,83,747
3912,50,Female,79,1,70,910
3913,36,Male,81,57,55,715
3914,20,Male,104,30,88,616
3915,27,Female,109,58,32,224
3916,57,Female,86,52,61,366
3917,64,Female,57,37,62,682
3918,59,Male,60,48,19,190
3919,18,Male,139,87,20,180
3920,46,Female,53,1,51,561
3921,67,Male,65,19,67,536
3922,51,Female,18,46,16,144
3923,68,Female,135,67,47,611
3924,30,Female,94,2,88,1144
3925,18,Female,91,56,33,264
3926,51,Female,147,17,53,530
3927,46,Female,69,92,7,42
3928,65,Female,34,82,73,511
3929,64,Male,48,97,64,832
3930,30,Female,136,79,70,700
3931,65,Male,123,22,91,1092
3932,66,Female,140,27,94,846
3933,46,Female,68,55,30,180
3934,56,Male,147,32,75,825
3935,41,Male,103,60,78,780
3936,43,Female,67,83,73,438
3937,34,Male,64,28,51,510
3938,24,Female,86,28,80,960
3939,30,Female,30,74,46,230
3940,22,Male,27,84,35,280
3941,43,Male,34,25,26,130
3942,66,Male,80,85,21,126
3943,20,Male,61,78,88,440
3944,24,Female,136,86,24,240
3945,66,Male,68,26,12,120
3946,56,Male,20,75,53,265
3947,18,Male,28,71,91,728
3948,66,Male,146,17,42,336
3949,34,Male,100,82,57,684
3950,60,Female,41,7,32,320
3951,42,Female,21,56,81,486
3952,20,Male,145,64,33,297
3953,32,Male,16,20,76,608
3954,46,Female,94,38,15,210
3955,60,Male,74,75,51,408
3956,49,Female,38,58,49,588
3957,43,Female,29,16,22,198
3958,33,Male,109,51,54,378
3959,42,Female,148,27,93,1302
3960,45,Male,95,51,53,424
3961,26,Male,32,75,26,130
3962,18,Female,34,16,49,490
3963,46,Female,129,87,65,910
3964,39,Male,54,60,97,776
3965,33,Female,53,76,25,250
3966,58,Male,46,40,75,450
3967,68,Female,138,67,65,585
3968,61,Female,122,2,80,1040
3969,68,Male,41,48,40,480
3970,58,Male,124,52,28,196
3971,24,Male,111,24,36,180
3972,31,Female,88,93,95,1330
3973,46,Male,31,98,63,441
3974,36,Male,63,84,94,1128
3975,36,Female,95,82,79,553
3976,19,Female,130,78,86,774
3977,58,Male,37,82,9,54
3978,62,Male,112,2,20,100
3979,32,Male,86,65,15,210
3980,20,Male,71,20,39,351
3981,28,Female,100,34,79,711
3982,63,Female,37,41,46,460
3983,47,Male,119,41,91,546
3984,57,Male,81,75,85,1105
3985,35,Male,48,91,14,84
3986,68,Female,47,23,86,516
3987,65,Male,60,38,12,108
3988,19,Male,95,44,30,390
3989,49,Female,101,67,7,56
3990,25,Female,29,62,63,630
3991,39,Male,137,12,92,552
3992,23,Male,135,30,7,56
3993,29,Female,92,95,42,546
3994,64,Male,80,87,6,36
3995,57,Male,53,65,21,105
3996,53,Female,32,41,77,616
3997,32,Female,35,20,40,320
3998,45,Female,41,6,90,450
3999,69,Male,16,75,99,792
4000,66,Female,111,99,92,644
4001,62,Female,53,4,77,462
4002,35,Male,70,93,6,84
4003,19,Male,121,10,89,712
4004,30,Female,141,51,38,456
4005,62,Female,27,93,31,341
4006,32,Male,140,38,41,533
4007,37,Male,70,1,75,900
4008,46,Female,42,8,26,130
4009,59,Female,78,81,72,432
4010,46,Male,85,83,18,108
4011,20,Female,133,63,27,324
4012,36,Male,114,33,48,384
4013,20,Female,55,15,93,1209
4014,31,Male,18,31,69,414
4015,57,Male,102,21,83,664
4016,21,Female,98,3,82,410
4017,69,Female,60,66,65,455
4018,28,Male,102,35,89,890
4019,48,Female,21,41,59,767
4020,60,Female,91,59,75,375
4021,49,Female,107,16,89,801
4022,44,Male,34,56,54,324
4023,47,Female,92,45,16,176
4024,60,Female,41,59,83,664
4025,19,Male,134,50,19,171
4026,66,Female,39,85,21,252
4027,26,Female,66,12,38,228
4028,45,Male,35,92,39,273
4029,48,Male,32,12,43,387
4030,51,Female,53,33,82,1148
4031,32,Female,29,84,59,472
4032,65,Male,67,49,63,567
4033,42,Male,52,21,9,63
4034,53,Female,66,60,34,442
4035,25,Female,86,52,8,96
4036,26,Female,42,54,19,190
4037,54,Male,132,39,39,195
4038,65,Female,49,49,78,624
4039,62,Male,113,64,59,649
4040,56,Male,66,100,70,980
4041,49,Male,97,86,64,576
4042,69,Female,62,26,28,224
4043,34,Female,36,71,96,1248
4044,52,Female,137,7,26,312
4045,54,Male,141,72,48,336
4046,36,Female,66,62,36,360
4047,61,Male,93,90,99,792
4048,46,Male,143,88,87,957
4049,24,Male,80,24,55,275
4050,45,Male,78,40,89,445
4051,26,Male,22,76,7,70
4052,45,Male,39,47,74,1036
4053,23,Female,108,8,36,396
4054,46,Male,29,54,6,78
4055,34,Female,136,9,92,1012
4056,33,Male,89,3,63,819
4057,40,Female,118,54,95,1330
4058,48,Female,52,21,77,1001
4059,20,Female,129,95,81,972
4060,38,Female,53,48,18,198
4061,43,Male,122,47,55,385
4062,53,Male,31,88,15,105
4063,59,Male,149,68,82,738
4064,54,Male,132,84,84,924
4065,39,Female,53,63,14,196
4066,59,Female,49,16,88,968
4067,29,Female,65,74,84,420
4068,59,Male,61,90,62,744
4069,30,Female,50,93,38,190
4070,28,Male,78,5,84,672
4071,33,Female,109,11,82,492
4072,25,Female,119,29,57,513
4073,57,Female,27,79,32,320
4074,57,Female,126,70,22,176
4075,62,Female,79,48,30,240
4076,19,Male,22,15,11,121
4077,47,Female,62,84,49,392
4078,47,Male,99,34,49,294
4079,29,Male,57,60,75,600
4080,27,Male,99,62,39,429
4081,61,Male,33,2,56,280
4082,28,Male,37,80,25,200
4083,32,Male,129,19,32,320
4084,33,Male,64,98,48,576
4085,34,Male,57,49,84,1008
4086,43,Female,113,78,60,780
4087,19,Female,118,88,14,126
4088,67,Male,130,28,27,162
4089,29,Male,65,48,52,364
4090,68,Male,120,96,56,336
4091,43,Female,126,37,19,247
4092,40,Female,86,74,59,590
4093,35,Male,94,49,47,235
4094,49,Male,63,48,54,378
4095,66,Female,61,73,10,110
4096,55,Female,86,88,37,407
4097,64,Male,21,100,66,594
4098,20,Male,80,29,59,413
4099,55,Male,91,60,43,473
4100,20,Male,76,29,16,144
4101,47,Female,52,58,35,350
4102,18,Female,139,48,78,546
4103,47,Male,98,23,57,570
4104,62,Male,43,27,38,418
4105,49,Male,128,95,45,540
4106,45,Female,93,7,14,84
4107,38,Male,37,49,56,336
4108,63,Male,120,54,79,790
4109,30,Male,145,68,61,732
4110,44,Female,115,78,82,738
4111,53,Male,22,42,7,35
4112,24,Female,100,74,61,305
4113,39,Male,131,59,37,518
4114,27,Male,43,44,11,143
4115,56,Male,16,98,8,64
4116,32,Female,127,26,43,602
4117,32,Male,79,23,52,260
4118,21,Male,122,73,78,936
4119,49,Female,34,8,83,498
4120,40,Female,51,53,20,120
4121,23,Female,86,14,42,210
4122,41,Male,41,71,8,40
4123,37,Female,137,7,8,104
4124,54,Male,148,9,31,155
4125,37,Female,59,3,90,900
4126,29,Female,97,78,90,990
4127,50,Female,134,17,21,168
4128,45,Male,79,44,74,666
4129,25,Male,39,86,58,464
4130,18,Male,41,46,12,96
4131,54,Male,149,90,57,798
4132,39,Male,120,58,9,45
4133,23,Male,58,28,73,730
4134,38,Male,121,14,51,714
4135,49,Male,50,9,78,1092
4136,52,Male,20,26,44,484
4137,32,Female,23,2,11,121
4138,22,Female,27,75,16,192
4139,63,Male,55,81,98,1078
4140,67,Male,142,34,29,290
4141,65,Male,80,19,32,384
4142,23,Male,99,39,47,329
4143,42,Female,38,82,81,1053
4144,63,Female,58,13,51,357
4145,57,Male,120,5,53,424
4146,46,Female,112,50,90,1260
4147,24,Female,74,23,58,580
4148,57,Male,23,88,22,264
4149,30,Male,144,29,31,217
4150,55,Male,70,72,76,1064
4151,35,Male,36,26,10,100
4152,19,Female,95,79,79,711
4153,25,Male,114,57,97,873
4154,28,Female,27,1,73,657
4155,50,Male,85,28,75,975
4156,55,Female,30,62,26,286
4157,65,Male,59,47,63,819
4158,44,Male,79,78,51,663
4159,37,Female,84,98,72,720
4160,29,Female,113,59,36,360
4161,60,Female,115,31,87,696
4162,48,Male,119,70,5,60
4163,44,Female,108,49,58,348
4164,49,Female,56,5,50,450
4165,27,Female,97,31,45,225
4166,20,Female,147,37,45,630
4167,62,Female,119,79,12,72
4168,44,Female,42,15,36,180
4169,52,Female,40,52,34,340
4170,48,Female,130,69,50,300
4171,32,Female,63,92,96,768
4172,33,Male,15,97,56,504
4173,30,Male,106,11,93,1023
4174,66,Female,72,43,65,910
4175,52,Male,93,70,17,85
4176,69,Male,95,23,93,837
4177,28,Female,40,40,44,352
4178,38,Female,91,63,65,715
4179,68,Female,86,2,48,672
4180,28,Female,83,79,66,726
4181,47,Female,20,87,48,576
4182,65,Female,37,86,52,416
4183,52,Male,68,73,78,624
4184,39,Female,101,47,63,882
4185,55,Male,25,30,61,549
4186,48,Female,148,16,99,891
4187,31,Female,25,59,15,105
4188,41,Male,91,47,29,261
4189,67,Female,26,30,65,585
4190,66,Female,67,9,50,600
4191,49,Male,113,65,58,638
4192,53,Female,50,59,38,456
4193,49,Male,42,64,88,792
4194,32,Female,116,8,11,66
4195,60,Female,21,52,66,792
4196,52,Male,29,18,61,793
4197,20,Female,38,91,97,582
4198,33,Male,44,82,80,400
4199,22,Male,80,96,9,90
4200,38,Male,75,58,80,560
4201,27,Female,92,49,97,485
4202,36,Female,55,32,39,390
4203,42,Male,96,48,88,1056
4204,21,Female,65,45,41,533
4205,46,Female,109,54,64,640
4206,36,Female,27,100,69,690
4207,60,Male,104,100,20,100
4208,19,Female,96,85,34,306
4209,27,Male,23,46,77,539
4210,60,Female,62,96,46,506
4211,42,Female,63,31,65,845
4212,37,Male,67,37,78,780
4213,65,Female,54,16,81,729
4214,36,Male,121,46,52,572
4215,40,Female,38,46,66,858
4216,41,Male,122,78,88,792
4217,28,Female,47,88,97,873
4218,63,Female,37,89,68,952
4219,51,Female,91,61,61,488
4220,45,Male,68,46,72,648
4221,22,Male,67,51,50,550
4222,22,Male,63,62,32,224
4223,68,Female,92,35,81,648
4224,38,Male,94,81,7,91
4225,29,Male,116,42,41,246
4226,67,Male,136,45,52,624
4227,21,Male,117,68,23,299
4228,66,Male,104,75,96,864
4229,59,Male,104,47,87,957
4230,37,Male,135,79,21,210
4231,55,Male,74,30,86,430
4232,42,Male,136,24,86,1032
4233,31,Male,44,66,91,1183
4234,28,Female,144,43,44,616
4235,49,Female,97,34,54,270
4236,28,Male,125,23,77,924
4237,35,Female,122,61,33,231
4238,44,Female,125,95,55,550
4239,35,Male,39,37,46,644
4240,40,Male,64,13,33,396
4241,28,Male,28,97,70,630
4242,38,Female,148,71,21,252
4243,61,Male,90,96,35,385
4244,22,Female,98,7,96,1056
4245,40,Male,101,42,56,616
4246,58,Female,44,38,43,559
4247,42,Female,72,52,64,640
4248,58,Male,108,44,98,980
4249,27,Male,55,64,55,715
4250,39,Female,108,13,88,880
4251,36,Female,71,88,20,220
4252,18,Male,78,28,18,198
4253,24,Male,112,96,94,564
4254,21,Female,30,82,88,1056
4255,18,Male,102,98,46,460
4256,32,Female,92,98,55,440
4257,57,Male,104,1,28,308
4258,29,Male,86,43,86,1032
4259,39,Male,28,42,47,235
4260,39,Female,45,95,77,1078
4261,67,Male,80,50,23,184
4262,64,Female,126,60,88,704
4263,34,Male,82,1,65,910
4264,46,Female,69,51,98,1274
4265,63,Female,137,16,67,670
4266,31,Male,39,39,30,240
4267,67,Female,145,15,99,495
4268,37,Female,83,33,39,468
4269,67,Female,116,87,71,923
4270,65,Female,132,53,60,540
4271,50,Male,40,98,44,396
4272,60,Male,54,17,33,462
4273,32,Male,52,89,10,120
4274,29,Female,21,6,56,672
4275,57,Female,134,31,5,45
4276,37,Male,49,69,56,448
4277,47,Male,92,40,28,280
4278,55,Female,52,30,38,532
4279,20,Male,42,69,11,99
4280,45,Male,114,76,79,948
4281,43,Female,52,7,15,195
4282,47,Male,138,13,40,200
4283,30,Female,106,4,24,312
4284,30,Male,111,50,67,871
4285,19,Female,20,3,84,840
4286,54,Female,141,12,67,938
4287,66,Female,29,65,73,657
4288,55,Female,122,27,92,1012
4289,19,Female,145,50,34,408
4290,53,Male,57,77,34,442
4291,43,Male,61,17,88,1144
4292,28,Male,113,72,26,364
4293,25,Female,28,32,65,455
4294,61,Male,146,84,25,300
4295,57,Female,129,51,41,205
4296,60,Female,16,17,31,341
4297,39,Male,49,34,39,351
4298,37,Female,24,35,42,252
4299,25,Male,126,99,64,384
4300,46,Female,35,24,74,888
4301,57,Female,29,54,36,324
4302,43,Male,126,18,84,588
4303,47,Female,140,50,96,480
4304,34,Male,99,46,84,924
4305,37,Female,99,48,31,217
4306,69,Male,19,33,7,77
4307,33,Female,131,87,53,318
4308,63,Male,86,89,89,712
4309,60,Male,88,27,34,204
4310,24,Female,65,1,26,208
4311,33,Male,38,85,23,207
4312,62,Female,52,59,35,420
4313,64,Female,58,10,24,144
4314,65,Male,89,95,23,322
4315,44,Male,109,25,6,42
4316,40,Male,37,84,44,616
4317,41,Male,138,57,43,387
4318,26,Male,100,66,95,1235
4319,52,Female,57,15,76,1064
4320,68,Male,54,28,58,522
4321,37,Female,61,13,31,403
4322,54,Male,34,14,83,664
4323,59,Male,123,66,16,224
4324,34,Male,82,34,82,738
4325,64,Female,38,99,75,975
4326,48,Male,50,25,21,168
4327,25,Female,59,54,94,846
4328,32,Female,144,79,88,792
4329,48,Female,42,12,14,112
4330,47,Male,37,9,23,184
4331,63,Female,105,31,86,774
4332,37,Male,148,78,34,340
4333,56,Female,117,93,34,374
4334,29,Male,52,53,29,290
4335,66,Female,108,43,92,460
4336,34,Male,67,38,78,468
4337,59,Male,52,42,70,770
4338,47,Male,57,72,39,273
4339,46,Female,117,48,55,770
4340,36,Female,128,67,75,450
4341,63,Male,18,66,75,750
4342,28,Female,19,16,31,248
4343,51,Female,82,83,14,126
4344,67,Female,137,94,47,470
4345,24,Female,94,16,59,413
4346,61,Female,25,31,75,375
4347,51,Female,134,58,10,70
4348,37,Female,40,28,10,70
4349,67,Male,50,4,81,810
4350,55,Male,136,10,52,416
4351,41,Female,73,51,81,891
4352,27,Male,110,18,6,36
4353,49,Male,20,47,87,696
4354,69,Male,112,32,55,660
4355,32,Female,70,30,65,650
4356,54,Female,108,36,23,322
4357,37,Female,41,9,6,42
4358,20,Female,134,36,55,770
4359,54,Female,39,29,30,180
4360,57,Male,100,16,74,518
4361,25,Female,26,92,24,120
4362,57,Male,101,21,27,135
4363,61,Female,123,64,58,348
4364,40,Male,103,66,19,133
4365,57,Female,24,59,10,130
4366,28,Female,88,99,96,1152
4367,63,Female,91,28,39,507
4368,25,Female,68,55,79,869
4369,46,Female,116,100,12,132
4370,47,Female,115,31,61,549
4371,27,Male,87,33,54,594
4372,56,Female,86,87,53,424
4373,45,Male,68,60,92,828
4374,66,Female,17,41,25,125
4375,53,Male,125,81,40,320
4376,30,Male,110,46,75,525
4377,49,Male,85,49,73,438
4378,53,Male,33,65,62,372
4379,54,Male,48,42,67,804
4380,43,Male,64,23,97,485
4381,39,Female,60,27,20,240
4382,21,Male,97,89,10,130
4383,48,Female,65,32,82,820
4384,35,Female,68,83,56,280
4385,55,Male,104,88,6,84
4386,41,Male,95,3,93,1023
4387,40,Female,132,60,99,891
4388,39,Male,33,76,81,1053
4389,19,Male,41,99,22,242
4390,48,Male,21,79,85,765
4391,28,Male,83,17,96,576
4392,45,Male,108,32,80,640
4393,63,Male,127,7,39,234
4394,49,Male,121,83,90,1170
4395,22,Female,134,71,43,258
4396,55,Male,56,69,5,30
4397,27,Female,27,58,41,246
4398,57,Female,32,40,25,125
4399,63,Female,56,85,5,65
